"pitcher","p_throws","stand","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
488984,"R","L",28,88.321052631579,18.6315789473684,0.360578947368421,0.389285714285714,0.487157894736842,0.357142857142857,0.157894736842105
488984,"R","R",66,90.1617021276596,11.2127659574468,0.311851063829787,0.295454545454545,0.371468085106383,0.106060606060606,0.0851063829787234
489119,"L","L",36,86.3777777777778,13.1481481481481,0.27362962962963,0.163888888888889,0.280148148148148,0,0
489119,"L","R",124,86.1056818181818,8.88636363636364,0.300261363636364,0.350403225806452,0.337079545454545,0.129032258064516,0.0681818181818182
489265,"R","L",31,87.3869565217391,20.7826086956522,0.334217391304348,0.311290322580645,0.410608695652174,0.193548387096774,0.130434782608696
489265,"R","R",47,84.36,25.0857142857143,0.314485714285714,0.434042553191489,0.404971428571429,0.382978723404255,0.114285714285714
489334,"R","L",69,87.9153846153846,9.92307692307692,0.329211538461538,0.348550724637681,0.359384615384615,0.144927536231884,0.0384615384615385
489334,"R","R",109,88.5675324675325,4.15584415584416,0.316181818181818,0.346330275229358,0.361168831168831,0.192660550458716,0.0779220779220779
489446,"R","L",12,89.9,10.625,0.17825,0.266666666666667,0.205125,0,0
489446,"R","R",21,90.1928571428571,29.8571428571429,0.287285714285714,0.469047619047619,0.429428571428571,0.428571428571429,0.285714285714286
491624,"R","L",2,90.25,-12.5,0.1955,0,0.1855,0,0
491624,"R","R",3,84.1333333333333,0.666666666666667,0.487666666666667,0.6,0.448,0,0
493603,"R","L",79,85.1981132075472,12.3207547169811,0.325867924528302,0.385443037974684,0.362924528301887,0.164556962025316,0.0377358490566038
493603,"R","R",178,84.6019417475728,5.25,0.265398058252427,0.222191011235955,0.278679611650485,0.0842696629213483,0.029126213592233
500779,"L","L",105,86.00625,10.1875,0.337578125,0.273809523809524,0.34146875,0.0476190476190476,0.015625
500779,"L","R",573,86.3033018867925,9.73176470588235,0.325721698113208,0.3021815008726,0.351695754716981,0.0977312390924956,0.0542452830188679
501303,"R","L",1,87.8,38,0.011,0,0.014,0,0
501303,"R","R",3,89.5,47,0.009,0.233333333333333,0.012,0,0
501381,"R","L",107,91.167816091954,16.3448275862069,0.33535632183908,0.393457943925234,0.392712643678161,0.261682242990654,0.0689655172413793
501381,"R","R",94,92.4544303797468,15.493670886076,0.347962025316456,0.367553191489362,0.427974683544304,0.25531914893617,0.139240506329114
501625,"L","L",33,83.4368421052632,-9.57894736842105,0.360210526315789,0.445454545454545,0.457315789473684,0.272727272727273,0.157894736842105
501625,"L","R",42,86.69,12.8,0.393833333333333,0.366666666666667,0.4593,0.119047619047619,0.0666666666666667
501925,"R","L",38,90.5538461538462,22.5,0.345615384615385,0.448684210526316,0.495,0.263157894736842,0.230769230769231
501925,"R","R",83,87.9376811594203,-2.02898550724638,0.307159420289855,0.368072289156626,0.336652173913043,0.204819277108434,0.0434782608695652
