"batter","player_name","stand","p_throws","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
462101,"Andrus, Elvis","R","L",157,88.3586776859504,10.7603305785124,0.324305785123967,0.357643312101911,0.355876033057851,0.191082802547771,0.0578512396694215
462101,"Andrus, Elvis","R","R",420,87.12625,11.978125,0.286809375,0.305357142857143,0.302865625,0.126190476190476,0.0375
467793,"Santana, Carlos","L","R",363,90.5166666666667,17.2666666666667,0.321441666666667,0.288567493112948,0.388091666666667,0.162534435261708,0.104166666666667
467793,"Santana, Carlos","R","L",142,91.0087378640777,9.43689320388349,0.329417475728155,0.361619718309859,0.356582524271845,0.112676056338028,0.0485436893203883
474832,"Belt, Brandon","L","L",82,87.2068181818182,22.3409090909091,0.269522727272727,0.290243902439024,0.321022727272727,0.0609756097560976,0.0909090909090909
474832,"Belt, Brandon","L","R",214,86.4846153846154,22.7307692307692,0.3348,0.313317757009346,0.420369230769231,0.14018691588785,0.123076923076923
476704,"Lowrie, Jed","L","R",133,84.1451612903226,17.7311827956989,0.241376344086022,0.243233082706767,0.255258064516129,0.0902255639097744,0.021505376344086
476704,"Lowrie, Jed","R","L",51,90.0162162162162,10.2972972972973,0.315918918918919,0.2,0.325567567567568,0.0392156862745098,0.027027027027027
488726,"Brantley, Michael","L","L",87,88.2852941176471,5.26470588235294,0.349632352941176,0.329885057471264,0.357867647058824,0.0689655172413793,0.0147058823529412
488726,"Brantley, Michael","L","R",188,90.3520833333333,12.6041666666667,0.360875,0.359308510638298,0.401236111111111,0.132978723404255,0.0833333333333333
488771,"Castro, Jason","L","L",9,89.0333333333333,11,0.117333333333333,0,0.127333333333333,0,0
488771,"Castro, Jason","L","R",79,88.5916666666667,10.0277777777778,0.344,0.205063291139241,0.403666666666667,0.0632911392405063,0.0555555555555556
493329,"Gurriel, Yuli","R","L",181,88.475,18.6987179487179,0.29575,0.31767955801105,0.306423076923077,0.165745856353591,0.0256410256410256
493329,"Gurriel, Yuli","R","R",403,88.1344936708861,12.4873417721519,0.267601265822785,0.284119106699752,0.270126582278481,0.0843672456575682,0.0158227848101266
500743,"Rojas, Miguel","R","L",130,87.8317307692308,11.8076923076923,0.299634615384615,0.280769230769231,0.310019230769231,0.0692307692307692,0.0192307692307692
500743,"Rojas, Miguel","R","R",376,85.2413114754098,9.15737704918033,0.305655737704918,0.2875,0.306481967213115,0.0851063829787234,0.0163934426229508
500871,"Escobar, Eduardo","L","L",2,74.1,29.5,0.0745,0,0.067,0,0
500871,"Escobar, Eduardo","L","R",367,89.4133064516129,20.7983870967742,0.323508064516129,0.297683923705722,0.378685483870968,0.141689373297003,0.0725806451612903
500871,"Escobar, Eduardo","R","L",172,86.1322314049587,20.1157024793388,0.33,0.348546511627907,0.398239669421488,0.244186046511628,0.107438016528926
501303,"Adrianza, Ehire","L","R",67,84.7574468085106,14.1914893617021,0.315957446808511,0.212686567164179,0.324808510638298,0.0149253731343284,0.0212765957446809
