pitcher,p_throws,stand,events,avg_launch_speed,avg_launch_angle,xba,woba,xwoba,iso,brl_pct
657277,R,R,19,88.52857142857142,10.285714285714286,0.34614285714285714,0.33157894736842103,0.5822857142857143,0.3157894736842105,0.2857142857142857
657376,R,L,11,88.84,9,0.5744,0.6227272727272727,0.8232,0.6363636363636364,0.4
657376,R,R,5,90.26666666666667,26.666666666666668,0.5516666666666666,0.18,0.7403333333333333,0,0.3333333333333333
657508,R,L,1,81.4,5,0.311,0,0.283,0,0
657508,R,R,2,90.5,28.5,0.5385,0,0.575,0,0
657571,L,L,2,96.55,-2.5,0.34450000000000003,0.45,0.3305,0,0
657571,L,R,2,92.9,3,0.403,0,0.374,0,0
657612,L,L,4,65.75,-37,0.324,0.35,0.2945,0,0
657612,L,R,4,80.66666666666667,4.333333333333333,0.3646666666666667,0.45,0.3456666666666667,0,0
659275,R,L,7,95.7,13.666666666666666,0.303,0.22857142857142856,0.3596666666666667,0,0
659275,R,R,5,95.1,8.5,0.736,0.64,0.6819999999999999,0,0
660261,R,L,5,99.5,5.666666666666667,0.3456666666666667,0.5,0.35333333333333333,0,0
660261,R,R,10,98.8,26.2,0.396,0.445,0.5142,0.1,0.2
660271,R,L,11,89.08333333333334,38.333333333333336,0.209,0.17727272727272728,0.24833333333333335,0.09090909090909091,0
660271,R,R,12,88.775,35.25,0.1615,0.19166666666666665,0.15175000000000002,0,0
660853,R,L,3,75.7,39.666666666666664,0.07066666666666667,0,0.067,0,0
660853,R,R,3,NA,NA,NA,0.2333333333333333,NA,0,NA
660896,R,L,1,106,-1,0.491,0,0.458,0,0
660896,R,R,2,90.9,27,0.1,0.35,0.116,0,0
661395,R,L,2,NA,NA,NA,0.35,NA,0,NA
661395,R,R,2,92.65,0.5,0.063,0,0.077,0,0
661403,R,L,3,67.2,-3,0.105,0,0.094,0,0
661403,R,R,3,71.2,-10,0.06,0,0.054,0,0
661527,R,L,1,92.2,27,0.146,0,0.184,0,0
661527,R,R,3,71.9,-33.666666666666664,0.4036666666666667,0.3,0.3766666666666667,0,0
662253,R,L,3,83.46666666666667,-3,0.28933333333333333,0.4166666666666667,0.27099999999999996,0.3333333333333333,0
662253,R,R,2,83.69999999999999,4.5,0.307,0.45,0.27949999999999997,0,0
663556,L,L,5,84.14,13.4,0.3488,0.61,0.4586,0.2,0.2
663556,L,R,17,92.77,5.4,0.2101,0.09411764705882353,0.2016,0,0
663658,R,L,4,79,7.5,0.62925,0.5,0.84525,0.75,0.25
663658,R,R,4,98.4,19,0.617,0.225,0.8965000000000001,0,0.5
663776,L,L,4,89.4,20,0.153,0.35,0.148,0,0
663776,L,R,16,84.82857142857142,8.785714285714286,0.3020769230769231,0.28125,0.335,0.1875,0.07142857142857142
663855,R,L,4,NA,NA,NA,0.5249999999999999,NA,0,NA
663855,R,R,7,75.53333333333333,-15.666666666666666,0.44466666666666665,0.4857142857142857,0.4101666666666667,0,0
663986,R,L,4,95.75,11,0.5245,0,0.763,0,0.5
663986,R,R,2,82.2,33,0.034,0,0.042,0,0
664076,L,L,2,NA,NA,NA,0,NA,0,NA
664076,L,R,1,91.1,48,0.003,0,0.004,0,0
664126,R,L,2,102.19999999999999,-9,0.27449999999999997,0.45,0.247,0,0
664126,R,R,2,83.94999999999999,23.5,0.051,0,0.0465,0,0
664139,R,L,4,71.93333333333334,22,0.06433333333333333,0.175,0.057666666666666665,0,0
664139,R,R,2,70.75,61.5,0.072,0,0.0715,0,0
664199,R,L,1,NA,NA,NA,0,NA,0,NA
664199,R,R,2,NA,NA,NA,0,NA,0,NA
664208,R,L,3,73.8,-8,0.08,0.2333333333333333,0.073,0,0
664208,R,R,1,84.5,29,0.049,0,0.054,0,0
664285,L,L,2,98.4,2.5,0.509,0.45,0.484,0,0
664285,L,R,20,91.43571428571428,-5.142857142857143,0.305,0.2775,0.29892857142857143,0.05,0
664294,R,L,1,NA,NA,NA,0,NA,0,NA
664294,R,R,4,NA,NA,NA,0.35,NA,0,NA
664299,R,L,12,85.02,4.7272727272727275,0.2839,0.35833333333333334,0.3056,0.16666666666666666,0.1
664299,R,R,11,90.98,2,0.4874,0.45454545454545453,0.4926,0.18181818181818182,0
664353,R,L,6,85.2,4,0.322,0.6333333333333333,0.3435,0.5,0
664353,R,R,14,81.78,-5.9,0.3483,0.38571428571428573,0.419,0.21428571428571427,0.1
664747,R,L,3,107.4,18,0.669,0,0.86,0,1
664854,R,L,5,92.42,11.2,0.11560000000000001,0.36,0.1312,0,0
664854,R,R,8,76.26,0,0.355,0.3125,0.3438,0,0
664875,R,L,1,NA,NA,NA,0,NA,0,NA
664875,R,R,2,NA,NA,NA,0,NA,0,NA
665048,R,R,3,83.85,15.5,0.4,0.3,0.36,0,0
665152,R,L,9,96.88571428571429,9.857142857142858,0.4382857142857143,0.4222222222222222,0.5925714285714285,0.3333333333333333,0.14285714285714285
665152,R,R,6,97.875,35.25,0.40875,0.925,0.7875,1,0.5
665665,L,L,1,82.6,1,0.214,0,0.199,0,0
665795,R,L,16,85.89090909090909,4.545454545454546,0.25672727272727275,0.1875,0.25063636363636366,0,0
665795,R,R,4,100,21,0.394,0.8374999999999999,0.534,0.25,0
665871,R,L,3,88.2,-2,0.257,0.5333333333333333,0.244,0,0
665871,R,R,4,77.73333333333333,-7.666666666666667,0.281,0.225,0.31066666666666665,0,0
666129,L,L,6,76.18333333333334,-2,0.2753333333333333,0.15,0.26166666666666666,0,0
666129,L,R,9,92.75,28,0.5215,0.7,0.62525,0.5555555555555556,0.25
666142,L,L,2,100.9,8,0.2875,0.625,0.41200000000000003,0.5,0
666157,L,L,5,70.65,-40,0.2845,0.36,0.258,0,0
666157,L,R,19,88.91818181818182,0.7272727272727273,0.3060909090909091,0.32894736842105265,0.31054545454545457,0.05263157894736842,0
666168,R,L,2,67,44,0.334,0,0.308,0,0
666168,R,R,5,90.16666666666667,8.666666666666666,0.34,0.18,0.357,0,0
666200,L,L,5,91.06666666666666,-11,0.21233333333333332,0.13999999999999999,0.20500000000000002,0,0
666200,L,R,16,80.42222222222222,21.333333333333332,0.3264444444444444,0.24375,0.43033333333333335,0,0.2222222222222222
666201,R,L,10,87.1375,-1.125,0.49025,0.63,0.522625,0.3,0.25
666201,R,R,11,84.2,17.5,0.38,0.4909090909090909,0.466375,0.2727272727272727,0.125
666204,R,L,1,NA,NA,NA,0.7,NA,0,NA
666204,R,R,3,85.55,51,0.0745,0,0.1315,0,0
666205,L,L,2,111.6,-3,0.443,0.45,0.399,0,0
666205,L,R,17,89.71428571428572,8.785714285714286,0.3472857142857143,0.2,0.3457142857142857,0,0
666374,R,L,3,90.6,25,0.4885,0.3,0.4605,0,0
666374,R,R,1,NA,NA,NA,0,NA,0,NA
666619,R,L,2,106.94999999999999,-18,0.1975,0.45,0.1815,0,0
666619,R,R,2,93.15,23,0.1015,0.45,0.0925,0,0
666808,R,L,2,NA,NA,NA,0.35,NA,0,NA
666808,R,R,4,108.2,-2.6666666666666665,0.457,0.625,0.4206666666666667,0,0
667427,R,L,1,NA,NA,NA,0,NA,0,NA
667427,R,R,3,98.35,47.5,0.186,0.2333333333333333,0.369,0,0
668678,R,L,10,89.725,4.25,0.50025,0.16,0.4645,0,0
668678,R,R,13,87.05555555555556,28.11111111111111,0.37555555555555553,0.5076923076923077,0.35888888888888887,0.15384615384615385,0
668868,L,L,3,106.4,3.5,0.47700000000000004,0.3,0.5195000000000001,0,0
668868,L,R,3,81.3,-18,0.054,0,0.05,0,0
668881,R,L,12,91.62857142857143,5.285714285714286,0.5635714285714286,0.49583333333333335,0.7118571428571429,0.3333333333333333,0.14285714285714285
668881,R,R,6,NA,NA,NA,0.35,NA,0,NA
669160,R,L,16,89.06153846153846,9.923076923076923,0.24615384615384614,0.121875,0.2590769230769231,0.0625,0
669160,R,R,9,88.38571428571429,8.285714285714286,0.39271428571428574,0.2,0.431,0,0.14285714285714285
669203,R,L,10,91.51666666666667,-10.666666666666666,0.11983333333333333,0.13999999999999999,0.1155,0,0
669203,R,R,13,91.19,3.9,0.2917,0.45384615384615384,0.3202,0,0.1
669211,L,L,3,82.5,-2.3333333333333335,0.15333333333333332,0.3,0.13933333333333334,0,0
669211,L,R,2,NA,NA,NA,0,NA,0,NA
669212,R,L,3,NA,NA,NA,0.2333333333333333,NA,0,NA
669212,R,R,2,94.3,5,0.503,0.45,0.503,0,0
669276,L,L,2,77.95,45,0.055,0,0.058,0,0
669276,L,R,1,NA,NA,NA,0.7,NA,0,NA
669302,R,L,14,88.38888888888889,13.333333333333334,0.2787777777777778,0.32142857142857145,0.3665555555555556,0.21428571428571427,0.1111111111111111
669302,R,R,9,80.26666666666667,-22.666666666666668,0.18233333333333332,0.1,0.169,0,0
669395,R,L,1,NA,NA,NA,0.7,NA,0,NA
669395,R,R,5,101.475,26,0.4505,0.32,0.494,0,0.25
669424,R,R,4,77.2,74.5,0.009,0.175,0.01,0,0
669438,R,L,2,102.35,10,0.5740000000000001,1,1.0255,1.5,0.5
669438,R,R,2,94.05,7.5,0.2015,0,0.28300000000000003,0,0
669456,R,L,12,95.2,15.909090909090908,0.319,0.225,0.31118181818181817,0,0
669456,R,R,11,88.38888888888889,7.888888888888889,0.36177777777777775,0.3090909090909091,0.47744444444444445,0.18181818181818182,0.2222222222222222
669459,L,L,3,85.25,18,0.88,0.6,0.8220000000000001,0,0
669459,L,R,2,89.7,-18,0.111,0,0.11,0,0
669467,R,L,5,77.1,-10.2,0.4148,0.43,0.385,0.2,0
669467,R,R,5,93.77499999999999,-9.5,0.38875,0.32,0.3735,0,0
669796,L,L,1,67.3,4,0.171,0,0.175,0,0
669796,L,R,3,86.76666666666667,15.333333333333334,0.37033333333333335,0.3,0.351,0,0
669854,R,L,3,NA,NA,NA,0,NA,0,NA
669854,R,R,4,93.15,20.5,0.6685000000000001,0.175,0.74,0,0.5
670036,R,L,3,107.4,19,0.709,0.4666666666666666,1.009,0,1
670036,R,R,2,94.95,12,0.1345,0,0.14900000000000002,0,0
670059,R,L,1,NA,NA,NA,0,NA,0,NA
670059,R,R,2,94.05,-17.5,0.32299999999999995,0.45,0.3045,0,0
670124,R,L,7,92,7.25,0.13499999999999998,0.35714285714285715,0.12875,0,0
670124,R,R,16,92.12142857142857,15.5,0.3297857142857143,0.415625,0.38257142857142856,0.25,0.07142857142857142
670167,R,L,2,101.4,-17,0.2,0.35,0.181,0,0
670167,R,R,2,91.15,25,0.2555,0.625,0.30150000000000005,0.5,0
670174,R,L,5,94.88,7.6,0.2852,0,0.3864,0,0.2
670174,R,R,7,85.125,-7.75,0.178,0.4357142857142857,0.16425,0.14285714285714285,0
670280,R,L,2,NA,NA,NA,0,NA,0,NA
670280,R,R,2,89.35,-2.5,0.257,0.625,0.3035,0.5,0
670810,R,L,2,99.44999999999999,0,0.4015,0,0.3915,0,0
670810,R,R,2,NA,NA,NA,0.35,NA,0,NA
671345,R,L,1,83.2,3,0.303,0.9,0.301,0,0
671345,R,R,2,82.9,1.5,0.34299999999999997,0.45,0.323,0,0
672335,L,L,5,90.26666666666667,-21,0.3486666666666667,0.25,0.3363333333333333,0.2,0
672335,L,R,4,81.475,20.25,0.30275,0.5375,0.321,0.25,0
672391,R,L,5,83.75,28.25,0.38725,0.61,0.37,0.2,0
672391,R,R,4,61.15,4.5,0.26375,0.2875,0.23975,0,0
672578,R,L,1,99.2,14,0.851,0.9,0.828,0,0
672578,R,R,3,90.65,28,0.15300000000000002,0,0.14450000000000002,0,0
672841,R,L,3,89.2,-17.5,0.48150000000000004,0.5333333333333333,0.4475,0,0
672841,R,R,6,105.7,17,0.7715,0.48333333333333334,1.24,0.5,0.5
675911,R,L,16,90.95714285714286,18.428571428571427,0.2907142857142857,0.14375,0.3222857142857143,0,0
675911,R,R,7,90.075,25,0.4765,0.40714285714285714,0.50375,0.14285714285714285,0.25
675916,R,L,5,90.7,20,0.389,0.6699999999999999,0.381,0.2,0
675916,R,R,4,82.36666666666666,39,0.11633333333333333,0.5,0.16833333333333333,0.75,0
676534,R,L,1,79.1,16,0.891,0.9,0.837,0,0
676534,R,R,4,43.6,-28,0.257,0.175,0.247,0,0
676760,R,L,4,80.3,86,0.001,0.175,0,0,0
676760,R,R,3,90.3,5,0.426,0,0.383,0,0
677053,L,L,3,69.4,-7,0.2485,0.4166666666666667,0.23249999999999998,0.3333333333333333,0
677053,L,R,4,78,21.5,0.42674999999999996,0.5375,0.404,0.25,0
677161,R,L,6,93.76666666666667,32.333333333333336,0.317,0.325,0.4786666666666667,0.16666666666666666,0.3333333333333333
677161,R,R,3,100.35,15,0.25,0.95,0.24150000000000002,0.3333333333333333,0
680686,R,L,10,85.71666666666667,-4.333333333333333,0.3011666666666667,0.52,0.4026666666666667,0.3,0.16666666666666666
680686,R,R,12,89.06,6.8,0.3682,0.48333333333333334,0.4928,0.5,0.2
680704,R,L,2,103.3,-11,0.283,0,0.279,0,0
680704,R,R,3,92.39999999999999,-0.6666666666666666,0.30533333333333335,0.4166666666666667,0.36866666666666664,0.3333333333333333,0.3333333333333333
681402,R,L,3,95.6,8,0.554,0.5333333333333333,0.499,0,0
681402,R,R,3,85.2,3,0.30200000000000005,0.3,0.2733333333333333,0,0
681911,L,R,5,94.62,10.6,0.3666,0.83,0.4524,0.8,0.2
682051,R,L,3,94,35,0.086,0.65,0.153,0.3333333333333333,0
682051,R,R,3,NA,NA,NA,0.2333333333333333,NA,0,NA
682171,R,L,1,49,84,0.001,0,0,0,0
682171,R,R,1,106.7,-5,0.38,0.9,0.345,0,0
683769,R,L,10,87.83333333333334,25.333333333333332,0.41350000000000003,0.48,0.42616666666666664,0.2,0.16666666666666666
683769,R,R,8,88.98333333333333,14.333333333333334,0.21016666666666667,0.26875,0.23716666666666666,0.125,0
686753,R,L,7,97.73333333333333,13.166666666666666,0.338,0,0.4686666666666667,0,0.16666666666666666
686753,R,R,10,98.86666666666666,23.666666666666668,0.6056666666666667,0.5,0.842,0.3,0.3333333333333333
687330,R,L,4,86.03333333333333,14,0.6466666666666666,0.5375,0.7826666666666667,0.25,0.3333333333333333
687330,R,R,4,81.6,12.25,0.14775,0.225,0.1485,0,0
